cyear,year,country,ccode,abbrev,mideast,coldwar,opec_me,warsaw,civwar,us_s3un,cap,majpow,milper,def_eff,pop,rgdpc_k,rgdp,otherallies,polity2,us_indally,mid2,us_indexmilperpop1995,us_SH1995,us_indexreltradep1995,us_indexexchangerate1995,us_EH1995
NA,1971,Bahamas,31,BHM,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,1972,Bahamas,31,BHM,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,1973,Bahamas,31,BHM,0,1,0,0,0,0.699999988079071,9.000000318337698e-6,0,0,0,197,10505.8896484375,2069.66015625,0,NA,0,0,0.3059264123439789,0.15296320617198944,2.318228006362915,NA,NA
NA,1974,Bahamas,31,BHM,0,1,0,0,0,0.5131579041481018,9.000000318337698e-6,0,0,0,197,10505.8896484375,2069.66015625,0,NA,0,0,0.3128400146961212,0.1564200073480606,5.192113876342773,NA,NA
NA,1975,Bahamas,31,BHM,0,1,0,0,0,0.5571428537368774,9.000000318337698e-6,0,0,0,197,10505.8896484375,2069.66015625,0,NA,0,0,0.3387659788131714,0.1693829894065857,7.329414367675781,NA,NA
NA,1976,Bahamas,31,BHM,0,1,0,0,0,0.14606741070747375,1.2000000424450263e-5,0,0,0.006282353773713112,197,10505.8896484375,2069.66015625,0,NA,0,0,0.33185237646102905,0.16592618823051453,8.979724884033203,NA,NA
NA,1977,Bahamas,31,BHM,0,1,0,0,0,0.3163265287876129,1.1000000085914508e-5,0,0,0.005439938046038151,197,10505.8896484375,2069.66015625,0,NA,0,0,0.33185237646102905,0.16592618823051453,8.783636093139648,NA,NA
NA,1978,Bahamas,31,BHM,0,1,0,0,0,0.35185185074806213,1.1000000085914508e-5,0,0,0.004637266509234905,201,11858.8203125,2383.622802734375,0,NA,0,0,0.30661433935165405,0.15330716967582703,6.4237494468688965,NA,NA
NA,1979,Bahamas,31,BHM,0,1,0,0,0,-0.03401360660791397,9.999999747378752e-6,0,0,0.0017856669146567583,206,15103.41015625,3111.302490234375,0,NA,0,0,0.26776742935180664,0.13388371467590332,5.329874515533447,NA,NA
NA,1980,Bahamas,31,BHM,0,1,0,0,0,-0.058252427726984024,3.5000000934815034e-5,0,0,0.0029149760957807302,210,15340.8896484375,3221.5869140625,0,NA,0,0,0.07620588690042496,0.03810294345021248,4.934604167938232,NA,NA
NA,1981,Bahamas,31,BHM,0,1,0,0,0,-0.2238806039094925,3.5000000934815034e-5,0,0,0.0037428545765578747,214,13659.5595703125,2923.145751953125,0,NA,0,0,0.0668260008096695,0.03341300040483475,8.540080070495605,NA,NA
NA,1982,Bahamas,31,BHM,0,1,0,0,0,-0.21875,3.5000000934815034e-5,0,0,0.0046175154857337475,219,13994.740234375,3064.84814453125,29,NA,1,0,0.06063598766922951,0.530318021774292,6.064871788024902,NA,NA
NA,1983,Bahamas,31,BHM,0,1,0,0,0,-0.281879186630249,3.5000000934815034e-5,0,0,0.003787706606090069,224,14107.3701171875,3160.051025390625,29,NA,1,0,0.047121986746788025,0.5235610008239746,4.706486225128174,NA,NA
NA,1984,Bahamas,31,BHM,0,1,0,0,0,-0.3178808093070984,3.5000000934815034e-5,0,0,0.0033157854340970516,229,16419.69921875,3760.111083984375,30,NA,1,1,0.06690937280654907,0.5334546566009521,3.37384295463562,NA,NA
NA,1985,Bahamas,31,BHM,0,1,0,0,0,-0.28387096524238586,4.099999932805076e-5,0,1,0.003335965098813176,232,16832.23046875,3905.077392578125,30,NA,1,0,0.06017357483506203,0.5300868153572083,2.7915146350860596,NA,NA
NA,1986,Bahamas,31,BHM,0,1,0,0,0,-0.2967741787433624,3.5000000934815034e-5,0,0,0.0036659312900155783,236,16939.4296875,3997.705322265625,30,NA,1,0,0.07069586962461472,0.5353479385375977,2.5721614360809326,NA,NA
NA,1987,Bahamas,31,BHM,0,1,0,0,0,-0.35915493965148926,3.5000000934815034e-5,0,0,0.004443101119250059,240,17121.26953125,4109.1044921875,30,NA,1,0,0.05958651751279831,0.5297932624816895,2.759002685546875,NA,NA
NA,1988,Bahamas,31,BHM,0,1,0,0,0,-0.3309352397918701,4.600000102072954e-5,0,0,0.02301253378391266,244.88999938964844,17055.2890625,4176.669921875,30,NA,1,0,0.0820334330201149,0.541016697883606,2.1611857414245605,NA,NA
NA,1989,Bahamas,31,BHM,0,1,0,0,0,-0.4444444477558136,5.900000178371556e-5,0,2,0.018841775134205818,249.77999877929688,16989.310546875,4243.58984375,31,NA,1,0,0.036805782467126846,0.5184028744697571,2.663285493850708,NA,NA
NA,1990,Bahamas,31,BHM,0,1,0,0,0,-0.39534884691238403,5.0999999075429514e-5,0,1,0.017825594171881676,254.6699981689453,16923.330078125,4309.8642578125,31,NA,1,0,0.04813208431005478,0.5240660309791565,0.8897936344146729,NA,NA
NA,1991,Bahamas,31,BHM,0,1,0,0,0,-0.4054054021835327,4.3000000005122274e-5,0,0,0.012482507154345512,259.55999755859375,16857.349609375,4375.49365234375,33,NA,1,0,0.05771980807185173,0.5288599133491516,0.7172430753707886,NA,NA
NA,1992,Bahamas,31,BHM,0,0,0,0,0,-0.013333333656191826,4.400000034365803e-5,0,1,0.004440673161298037,264.45001220703125,16791.369140625,4440.4775390625,33,NA,1,0,0.03347647562623024,0.51673823595047,0.5828235745429993,NA,NA
NA,1993,Bahamas,31,BHM,0,0,0,0,0,-0.26153847575187683,4.8999998398358e-5,0,1,NA,269.3399963378906,16725.390625,4504.81640625,33,NA,1,0,0.03160451352596283,0.515802264213562,0.380500465631485,NA,NA
NA,1994,Bahamas,31,BHM,0,0,0,0,0,-0.07352941483259201,3.7999998312443495e-5,0,0,0.004603533539921045,274.2300109863281,16659.41015625,4568.51025390625,33,NA,1,0,0.033524222671985626,0.5167621374130249,0.4259268641471863,NA,NA
NA,1995,Bahamas,31,BHM,0,0,0,0,0,-0.13924050331115723,3.7999998312443495e-5,0,0,0.0042058127000927925,279.1199951171875,16593.4296875,4631.55810546875,33,NA,1,0,0.043915875256061554,0.5219579339027405,0.316697359085083,NA,NA
NA,1996,Bahamas,31,BHM,0,0,0,0,0,0,3.7999998312443495e-5,0,0,0.004687029402703047,284,16527.48046875,4693.8046875,33,NA,1,0,0.06354296207427979,0.5317714810371399,0.19988754391670227,NA,NA
NA,1997,Bahamas,31,BHM,0,0,0,0,0,-0.18571428954601288,4.70000013592653e-5,0,0,0.004597316961735487,284,16527.48046875,4693.8046875,33,NA,1,0,0.028774172067642212,0.5143870711326599,0.7907520532608032,NA,NA
NA,1998,Bahamas,31,BHM,0,0,0,0,0,-0.24193547666072845,4.8999998398358e-5,0,0,0.005367571488022804,284,16527.48046875,4693.8046875,33,NA,1,0,0.028774172067642212,0.5143870711326599,0.3867223858833313,NA,NA
NA,1999,Bahamas,31,BHM,0,0,0,0,0,-0.27941176295280457,5.700000110664405e-5,0,1,0.00529094971716404,284,16527.48046875,4693.8046875,33,NA,1,0,0.02757525071501732,0.5137876272201538,0.2151770293712616,NA,NA
NA,2000,Bahamas,31,BHM,0,0,0,0,0,-0.2537313401699066,5.700000110664405e-5,0,1,0.005979497916996479,284,16527.48046875,4693.8046875,33,NA,1,0,0.028774172067642212,0.5143870711326599,0.46376925706863403,NA,NA
401950,1950,Cuba,40,CUB,0,1,0,0,0,0.46000000834465027,0.0016769999638199806,0,20,0.003202159656211734,10152.6396484375,6905.56982421875,70109.765625,20,3,1,0,0.06180965527892113,0.5309048295021057,0.15485192835330963,NA,NA
401951,1951,Cuba,40,CUB,0,1,0,0,0,0.7142857313156128,0.0017869999865069985,0,20,NA,10152.6396484375,6905.56982421875,70109.765625,20,3,1,0,0.09192635118961334,0.5459631681442261,0.16819868981838226,NA,NA
401952,1952,Cuba,40,CUB,0,1,0,0,0,0.48571428656578064,0.0014929999597370625,0,20,0.0042041209526360035,10152.6396484375,6905.56982421875,70109.765625,20,0,1,0,0.09192635118961334,0.5459631681442261,0.16676294803619385,NA,NA
401953,1953,Cuba,40,CUB,0,1,0,0,0,0.5769230723381042,0.0014939999673515558,0,21,0.003928003832697868,10152.6396484375,6905.56982421875,70109.765625,20,-3,1,0,0.12204304337501526,0.5610215067863464,0.13954846560955048,NA,NA
401954,1954,Cuba,40,CUB,0,1,0,0,0,0.4838709533214569,0.0016420000465586782,0,21,NA,10152.6396484375,6905.56982421875,70109.765625,20,-6,1,0,0.26430922746658325,0.6321545839309692,0.14343614876270294,NA,NA
401955,1955,Cuba,40,CUB,0,1,0,0,0,0.7297297120094299,0.001348000019788742,0,13,0.003893714165315032,10152.6396484375,6905.56982421875,70109.765625,20,-9,1,0,0.12070154398679733,0.560350775718689,0.15430714190006256,NA,NA
401956,1956,Cuba,40,CUB,0,1,0,0,0,0.8775510191917419,0.0013249999610707164,0,13,0.0035575951915234327,10152.6396484375,6905.56982421875,70109.765625,20,-9,1,0,0.3986605107784271,0.6993302702903748,0.166915163397789,NA,NA
401957,1957,Cuba,40,CUB,0,1,0,0,0,0.7307692170143127,0.001475999946705997,0,19,0.0037872905377298594,10152.6396484375,6905.56982421875,70109.765625,20,-9,1,0,0.2289271354675293,0.6144635677337646,0.17681150138378143,NA,NA
401958,1958,Cuba,40,CUB,0,1,0,0,1,0.8387096524238586,0.0017640000442042947,0,19,NA,10152.6396484375,6905.56982421875,70109.765625,20,-9,1,0,0.3652571439743042,0.6826285719871521,0.1724216192960739,NA,NA
401959,1959,Cuba,40,CUB,0,1,0,0,1,0,0.0017190000507980585,0,19,NA,10152.6396484375,6905.56982421875,70109.765625,20,0,1,1,0.0956825539469719,0.5478412508964539,0.1432781219482422,NA,NA
401960,1960,Cuba,40,CUB,0,1,0,0,0,-0.5,0.001838000025600195,0,46,0.0112512381747365,10152.6396484375,6905.56982421875,70109.765625,20,-4,1,1,0.09226173162460327,0.546130895614624,0.052539877593517303,NA,NA
401961,1961,Cuba,40,CUB,0,1,0,0,0,-0.38679245114326477,0.0037499999161809683,0,270,0.011120578274130821,10152.6396484375,6905.56982421875,70109.765625,20,-7,1,1,0.1150001659989357,0.5575000643730164,0,NA,NA
401962,1962,Cuba,40,CUB,0,1,0,0,0,-0.22727273404598236,0.003657999914139509,0,270,0.012547330930829048,10152.6396484375,6905.56982421875,70109.765625,20,-7,1,1,0.15289756655693054,0.5764487981796265,0,NA,NA
401963,1963,Cuba,40,CUB,0,1,0,0,0,-0.28125,0.001998000079765916,0,80,0.012405107729136944,10152.6396484375,6905.56982421875,70109.765625,0,-7,0,0,0.11640874296426773,0.058204371482133865,0,NA,NA
401964,1964,Cuba,40,CUB,0,1,0,0,0,NA,0.0021669999696314335,0,110,0.012220416218042374,10152.6396484375,6905.56982421875,70109.765625,0,-7,0,0,0.14431196451187134,0.07215598225593567,0,NA,NA
401965,1965,Cuba,40,CUB,0,1,0,0,0,-0.2380952388048172,0.0021069999784231186,0,110,0.00839800015091896,10152.6396484375,6905.56982421875,70109.765625,0,-7,0,0,0.12499435245990753,0.062497176229953766,0,NA,NA
401966,1966,Cuba,40,CUB,0,1,0,0,0,-0.20370370149612427,0.0020920000970363617,0,110,0.01341279223561287,10152.6396484375,6905.56982421875,70109.765625,0,-7,0,0,0.13458608090877533,0.06729304045438766,0,NA,NA
401967,1967,Cuba,40,CUB,0,1,0,0,0,-0.4909090995788574,0.0020020001102238894,0,110,0.009617699310183525,10152.6396484375,6905.56982421875,70109.765625,0,-7,0,1,0.13723553717136383,0.06861776858568192,0,NA,NA
401968,1968,Cuba,40,CUB,0,1,0,0,0,0.09615384787321091,0.002102999947965145,0,110,0.011552734300494194,10152.6396484375,6905.56982421875,70109.765625,0,-7,0,1,0.1407569944858551,0.07037849724292755,0,NA,NA
401969,1969,Cuba,40,CUB,0,1,0,0,0,-0.11363636702299118,0.002251999918371439,0,140,0.00961698591709137,10152.6396484375,6905.56982421875,70109.765625,0,-7,0,0,0.13723553717136383,0.06861776858568192,0,NA,NA
401970,1970,Cuba,40,CUB,0,1,0,0,0,-0.28358209133148193,0.0022789998911321163,0,140,0.011189443059265614,10152.6396484375,6905.56982421875,70109.765625,0,-7,0,0,0.16248929500579834,0.08124464750289917,0,NA,NA
401971,1971,Cuba,40,CUB,0,1,0,0,0,0.0476190485060215,0.0022700000554323196,0,140,0.013550285249948502,10152.6396484375,6905.56982421875,70109.765625,0,-7,0,1,0.10557612031698227,0.052788060158491135,0,NA,NA
401972,1972,Cuba,40,CUB,0,1,0,0,0,0.11926605552434921,0.002171000000089407,0,140,0.011970222927629948,10152.6396484375,6905.56982421875,70109.765625,0,-7,0,0,0.11131103336811066,0.05565551668405533,0,NA,NA
401973,1973,Cuba,40,CUB,0,1,0,0,0,-0.03191489353775978,0.002196999965235591,0,140,0.011462961323559284,10152.6396484375,6905.56982421875,70109.765625,0,-7,0,0,0.10034427046775818,0.05017213523387909,0,NA,NA
401974,1974,Cuba,40,CUB,0,1,0,0,0,-0.02631578966975212,0.0021510000806301832,0,140,0.010983007960021496,10152.6396484375,6905.56982421875,70109.765625,0,-7,0,1,0.11949419230222702,0.05974709615111351,0,NA,NA
401975,1975,Cuba,40,CUB,0,1,0,0,0,-0.04285714402794838,0.0020630001090466976,0,120,0.011617176234722137,10152.6396484375,6905.56982421875,70109.765625,0,-7,0,1,0.09481057524681091,0.04740528762340546,0,NA,NA
401976,1976,Cuba,40,CUB,0,1,0,0,0,-0.056179776787757874,0.002357000019401312,0,125,NA,10152.6396484375,6905.56982421875,70109.765625,0,-7,0,1,0.08126141875982285,0.04063070937991142,0,NA,NA
401977,1977,Cuba,40,CUB,0,1,0,0,0,0.09183673560619354,0.0027989998925477266,0,200,0.024394450709223747,10152.6396484375,6905.56982421875,70109.765625,0,-7,0,1,0.08196570724248886,0.04098285362124443,0,NA,NA
401978,1978,Cuba,40,CUB,0,1,0,0,0,0.0833333358168602,0.0028909998945891857,0,210,0.030503446236252785,10152.6396484375,6905.56982421875,70109.765625,0,-7,0,1,0.07713630050420761,0.038568150252103806,0,NA,NA
401979,1979,Cuba,40,CUB,0,1,0,0,0,-0.25170066952705383,0.0028890001121908426,0,210,0.031025486066937447,10152.6396484375,6905.56982421875,70109.765625,0,-7,0,1,0.07099893689155579,0.03549946844577789,0,NA,NA
401980,1980,Cuba,40,CUB,0,1,0,0,0,-0.3106796145439148,0.002905000001192093,0,220,0.02816586196422577,10152.6396484375,6905.56982421875,70109.765625,0,-7,0,1,0.07210567593574524,0.03605283796787262,0,NA,NA
401981,1981,Cuba,40,CUB,0,1,0,0,0,-0.4776119291782379,0.002954999916255474,0,225,0.02910107746720314,10152.6396484375,6905.56982421875,70109.765625,0,-7,0,1,0.07257519662380219,0.03628759831190109,0,NA,NA
401982,1982,Cuba,40,CUB,0,1,0,0,0,-0.5,0.0029730000533163548,0,230,0.02863396890461445,10152.6396484375,6905.56982421875,70109.765625,0,-7,0,1,0.0727764219045639,0.03638821095228195,0,NA,NA
401983,1983,Cuba,40,CUB,0,1,0,0,0,-0.5234899520874023,0.003077999921515584,0,250,0.02770411968231201,10152.6396484375,6905.56982421875,70109.765625,0,-7,0,1,0.07931623607873917,0.03965811803936958,0,NA,NA
401984,1984,Cuba,40,CUB,0,1,0,0,0,-0.6556291580200195,0.0032790000550448895,0,297,0.027099309489130974,10152.6396484375,6905.56982421875,70109.765625,0,-7,0,1,0.078712567687034607,0.039356283843517303,0,NA,NA
401985,1985,Cuba,40,CUB,0,1,0,0,0,-0.5677419304847717,0.0032919999212026596,0,297,0.02539094351232052,10152.6396484375,6905.56982421875,70109.765625,0,-7,0,1,0.07981929928064346,0.03990964964032173,0,NA,NA
401986,1986,Cuba,40,CUB,0,1,0,0,0,-0.5354838967323303,0.0032659999560564756,0,297,0.02743075229227543,10245.91015625,7079.64990234375,72537.453125,0,-7,0,1,0.07603532820940018,0.03801766410470009,0,NA,NA
401987,1987,Cuba,40,CUB,0,1,0,0,0,-0.51408451795578,0.0032870001159608364,0,297,0.029985999688506126,10356.2001953125,6928.16015625,71749.4140625,0,-7,0,1,0.0767708569765091,0.03838542848825455,0,NA,NA
401988,1988,Cuba,40,CUB,0,1,0,0,0,-0.5323740839958191,0.003350999904796481,0,297,0.03790704160928726,10468.66015625,7029.5498046875,73589.96875,0,-7,0,1,0.07601119577884674,0.03800559788942337,0,NA,NA
401989,1989,Cuba,40,CUB,0,1,0,0,0,-0.5811966061592102,0.003352999920025468,0,297,0.030099287629127502,10576.919921875,6974.77978515625,73771.6875,0,-7,0,0,0.07941817492246628,0.03970908746123314,0,NA,NA
401990,1990,Cuba,40,CUB,0,1,0,0,0,-0.5581395626068115,0.003234999952837825,0,297,0.02642740122973919,10694.4697265625,6668.43017578125,71315.328125,0,-7,0,1,0.07679412513971329,0.038397062569856644,0,NA,NA
401991,1991,Cuba,40,CUB,0,1,0,0,0,-0.5675675868988037,0.0032969999592751265,0,297,0.019437985494732857,10792.919921875,6319.64990234375,68207.4765625,0,-7,0,0,0.07328586280345917,0.036642931401729584,0,NA,NA
401992,1992,Cuba,40,CUB,0,0,0,0,0,-0.5333333611488342,0.0027830000035464764,0,175,NA,10869.2197265625,5675.47998046875,61688.0390625,0,-7,0,0,0.07493293285369873,0.037466466426849365,0,NA,NA
401993,1993,Cuba,40,CUB,0,0,0,0,0,-0.4923076927661896,0.002741999924182892,0,175,NA,10939.7099609375,4997.240234375,54668.359375,0,-7,0,0,0.06813180446624756,0.03406590223312378,0,NA,NA
401994,1994,Cuba,40,CUB,0,0,0,0,0,-0.3235294222831726,0.0020719999447464943,0,140,6.634102192037972e-6,10960.490234375,5078.830078125,55666.46875,0,-7,0,0,0.11680672317743301,0.05840336158871651,0,NA,NA
401995,1995,Cuba,40,CUB,0,0,0,0,0,-0.5063291192054749,0.0017290000105276704,0,70,0.012777989730238914,10998.5302734375,5086.58984375,55945.01171875,0,-7,0,0,0.15878446400165558,0.07939223200082779,0,NA,NA
401996,1996,Cuba,40,CUB,0,0,0,0,0,-0.3947368562221527,0.0017209999496117234,0,70,0.012315608561038971,11038.599609375,5259.39990234375,58056.41015625,0,-7,0,1,0.05817516893148422,0.02908758446574211,0,NA,NA
401997,1997,Cuba,40,CUB,0,0,0,0,0,-0.48571428656578064,0.0015869999770075083,0,55,0.012164427898824215,11038.599609375,5259.39990234375,58056.41015625,0,-7,0,0,0.04710153117775917,0.023550765588879585,0,NA,NA
401998,1998,Cuba,40,CUB,0,0,0,0,0,-0.32258063554763794,0.0015790000325068831,0,55,0.01276755053550005,11038.599609375,5259.39990234375,58056.41015625,0,-7,0,0,0.04158013314008713,0.020790066570043564,0,NA,NA
401999,1999,Cuba,40,CUB,0,0,0,0,0,-0.45588234066963196,0.0015249999705702066,0,50,0.012339883483946323,11038.599609375,5259.39990234375,58056.41015625,0,-7,0,0,0.03177117183804512,0.01588558591902256,0,NA,NA
402000,2000,Cuba,40,CUB,0,0,0,0,0,-0.4029850661754608,0.001572999986819923,0,58,0.011843566782772541,11038.599609375,5259.39990234375,58056.41015625,0,-7,0,0,0.021221907809376717,0.010610953904688358,0,NA,NA
411950,1950,Haiti,41,HAI,0,1,0,0,0,0.699999988079071,3.659999929368496e-4,0,3,0.005003222264349461,3804,1065.22998046875,4052.134765625,20,-5,1,1,0.0012531338725239038,0.5006265640258789,0.17738470435142517,1,0.8830387592315674
411951,1951,Haiti,41,HAI,0,1,0,0,0,0.7142857313156128,3.589999978430569e-4,0,3,0.0052312035113573074,3804,1065.22998046875,4052.134765625,20,-5,1,0,0.0012531338725239038,0.5006265640258789,0.19620075821876526,1,0.8971507549285889
411952,1952,Haiti,41,HAI,0,1,0,0,0,0.22857142984867096,3.4100000630132854e-4,0,3,0.005960375070571899,3804,1065.22998046875,4052.134765625,20,-5,1,0,0.0012531338725239038,0.5006265640258789,0.21387918293476105,1,0.9104096293449402
411953,1953,Haiti,41,HAI,0,1,0,0,0,0.38461539149284363,3.4699999378062785e-4,0,4,0.006745146121829748,3804,1065.22998046875,4052.134765625,20,-5,1,0,0.0012531338725239038,0.5006265640258789,0.13088630139827728,1,0.848164975643158
411954,1954,Haiti,41,HAI,0,1,0,0,0,0.5161290168762207,3.420000139158219e-4,0,4,0.006527581252157688,3804,1065.22998046875,4052.134765625,20,-5,1,0,0.0014321529306471348,0.5007160902023315,0.14801251888275146,1,0.8610095977783203
411955,1955,Haiti,41,HAI,0,1,0,0,0,0.6486486196517944,3.429999924264848e-4,0,5,0.0064536710269749165,3804,1065.22998046875,4052.134765625,20,-5,1,0,0.0320444256067276,0.5160222053527832,0.10506312549114227,1,0.8287975192070007
411956,1956,Haiti,41,HAI,0,1,0,0,0,0.8775510191917419,3.4500000765547156e-4,0,5,0.006559970788657665,3804,1065.22998046875,4052.134765625,20,-5,1,0,0.3074653446674347,0.6537326574325562,0.11168308556079865,1,0.833762526512146
411957,1957,Haiti,41,HAI,0,1,0,0,0,0.5192307829856873,3.380000125616789e-4,0,4,0.006940062623471022,3804,1065.22998046875,4052.134765625,20,-5,1,0,0.0016111722216010094,0.5008055567741394,0.0855884924530983,1,0.8141915202140808
411958,1958,Haiti,41,HAI,0,1,0,0,0,0.9032257795333862,3.4100000630132854e-4,0,4,0.007966096512973309,3804,1065.22998046875,4052.134765625,20,-8,1,0,0.0017901913961395621,0.500895082950592,0.12548182904720306,1,0.8441116213798523
411959,1959,Haiti,41,HAI,0,1,0,0,0,0.4821428656578064,3.6100001307204366e-4,0,6,0.0077623287215828896,3804,1065.22998046875,4052.134765625,20,-8,1,0,0.0056391023099422455,0.5028195381164551,0.0983525887131691,1,0.8237646222114563
411960,1960,Haiti,41,HAI,0,1,0,0,0,0.6481481194496155,3.650000144261867e-4,0,6,0.007228185422718525,3804,1065.22998046875,4052.134765625,20,-8,1,0,0.005818122066557407,0.5029090642929077,0.1078924760222435,1,0.8309195637702942
411961,1961,Haiti,41,HAI,0,1,0,0,0,0.650943398475647,3.5600000410340726e-4,0,5,0.007521200459450483,3868.52001953125,1004.9199829101562,3887.552978515625,20,-9,1,0,0.005281002260744572,0.5026404857635498,0.09599607437849045,1,0.8219972252845764
411962,1962,Haiti,41,HAI,0,1,0,0,0,0.4545454680919647,3.5099999513477087e-4,0,5,0.006856370717287064,3934.64990234375,1065.030029296875,4190.5205078125,20,-9,1,0,0.006490305066108704,0.5032451748847961,0.100551538169384,1,0.8254138231277466
411963,1963,Haiti,41,HAI,0,1,0,0,0,0.5625,4.3700000969693065e-4,0,16,0.006995643023401499,4002.419921875,1027.780029296875,4113.607421875,19,-9,1,1,6.805770099163055e-4,0.5003402829170227,0.11169393360614777,1,0.8337706923484802
411964,1964,Haiti,41,HAI,0,1,0,0,0,NA,4.2699999175965786e-4,0,15,0.008060901425778866,4071.8701171875,1002.3499755859375,4081.43896484375,19,-9,1,0,6.689690635539591e-4,0.5003345012664795,0.09577202051877975,1,0.8218291997909546
411965,1965,Haiti,41,HAI,0,1,0,0,0,0.5714285969734192,4.3200000072829425e-4,0,15,0.007345422636717558,4143,1012.0599975585938,4192.96435546875,19,-9,1,0,4.931127768941224e-4,0.5002465844154358,0.08267205953598022,1,0.8120042681694031
411966,1966,Haiti,41,HAI,0,1,0,0,0,0.5925925970077515,3.8499999209307134e-4,0,10,0.0059200492687523365,4256,1210.43994140625,5151.63232421875,19,-9,1,0,4.800202732440084e-4,0.5002400279045105,0.06907618045806885,1,0.8018073439598083
411967,1967,Haiti,41,HAI,0,1,0,0,0,0.4363636374473572,4.030000127386302e-4,0,13,0.006919620092958212,4290.14013671875,952.15997314453125,4084.899658203125,21,-9,1,0,4.7620036639273167e-4,0.5002381205558777,0.08091618120670319,1,0.8106873035430908
411968,1968,Haiti,41,HAI,0,1,0,0,0,0.3461538553237915,3.9400000241585076e-4,0,12,0.006429821718484163,4365.8798828125,949.78997802734375,4146.6689453125,21,-9,1,0,4.6793921501375735e-4,0.5002339482307434,0.08094862103462219,1,0.8107116222381592
411969,1969,Haiti,41,HAI,0,1,0,0,0,0.5227272510528564,3.91999987186864e-4,0,12,0.006042576860636473,4442.580078125,956.70001220703125,4250.21630859375,22,-9,1,0,5.365037359297276e-4,0.500268280506134,0.07977422326803207,1,0.809830904006958
411970,1970,Haiti,41,HAI,0,1,0,0,0,0.5671641826629639,4.189999890513718e-4,0,12,0.005714953877031803,4520,929.72998046875,4202.37939453125,22,-9,1,0,6.026449264027178e-4,0.5003013014793396,0.08554250001907349,1,0.8141570091247559
411971,1971,Haiti,41,HAI,0,1,0,0,0,0.6904761791229248,4.3700000969693065e-4,0,12,0.0051157656125724316,4598.2099609375,996.58001708984375,4582.484375,22,-10,1,0,6.664440152235329e-4,0.5003332495689392,0.09165280312299728,1,0.8187397718429565
